,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769,1367056769,4551502490,-590882299,2021-08-31
1,5_4551464617_Integrata,,2086488712,OB,UCB,Close,Close,,2086488712,2086488712,4551502490,-590882299,2021-08-31
2,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002,1659707002,4551502490,-590882299,2021-08-31
3,4_4551464617_Integrata,,2086488710,OB,UCB,Close,Close,,2086488710,2086488710,4551502490,-590882299,2021-08-31
4,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999,1659706999,4551502490,-590882299,2021-08-31
5,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765,1367056765,4551502490,-590882299,2021-08-31
6,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768,1367056768,4551502490,-590882299,2021-08-31
7,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764,1367056764,4551502490,-590882299,2021-08-31
8,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597,1002374597,4551502490,-590882299,2021-08-31
9,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606,1002374606,4551502490,-590882299,2021-08-31
10,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360,1890812360,4551502490,-590882299,2021-08-31
11,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500,1824870500,4551502490,-590882299,2021-08-31
12,"10_4551478593_Integrata,9_4551478593_Integrata",177_4551480567_CACEIS,"2105698943,2105698933,2108620867","['OB', 'OB', 'OB']",UMR,UMR,match,match,2105698943,2105698943,4551502490,-590882299,2021-08-31
13,7_4551122535_Integrata,"94_4551117124_CACEIS,93_4551117124_CACEIS","1631194828,1623224429,1623224424","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828,1631194828,4551502490,-590882299,2021-08-31
14,"7_4551394628_Integrata,3_4551394628_Integrata,5_4551394628_Integrata,4_4551394628_Integrata,6_4551394628_Integrata",2_4551398589_CACEIS,"1997244529,1997244524,1997244526,1997244527,1997244525,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244529,1997244529,4551502490,-590882299,2021-08-31
15,"46_4551201062_Integrata,47_4551201062_Integrata",34_4551201062_CACEIS,"1734565910,1734565912,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565910,1734565910,4551502490,-590882299,2021-08-31
16,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039341,1800039361","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344,1800039344,4551502490,-590882299,2021-08-31
17,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326,1737813326,4551502490,-590882299,2021-08-31
18,10_4551460499_Integrata,,2080567633,OB,UCB,Close,Close,,2080567633,2080567633,4551502490,-590882299,2021-08-31
19,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324,1737813324,4551502490,-590882299,2021-08-31
20,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341,1737813341,4551502490,-590882299,2021-08-31
21,2_4551460499_Integrata,,2080567635,OB,UCB,Close,Close,,2080567635,2080567635,4551502490,-590882299,2021-08-31
22,6_4551464617_Integrata,,2086488714,OB,UCB,Close,Close,,2086488714,2086488714,4551502490,-590882299,2021-08-31
