,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
0,5_455922111_Integrata,,1367056769,OB,UCB,Close,Close,,1367056769,1367056769,4551448516,-590882299,2021-07-23
1,101_4551144082_Integrata,,1659706999,OB,UCB,Close,Close,,1659706999,1659706999,4551448516,-590882299,2021-07-23
2,6_455922111_Integrata,,1367056765,OB,UCB,Close,Close,,1367056765,1367056765,4551448516,-590882299,2021-07-23
3,102_4551144082_Integrata,,1659707002,OB,UCB,Close,Close,,1659707002,1659707002,4551448516,-590882299,2021-07-23
4,4_455922111_Integrata,,1367056768,OB,UCB,Close,Close,,1367056768,1367056768,4551448516,-590882299,2021-07-23
5,2_455922111_Integrata,,1367056764,OB,UCB,Close,Close,,1367056764,1367056764,4551448516,-590882299,2021-07-23
6,,8_4551267661_CACEIS,1824870500,OB,UCB,Close,Close,,1824870500,1824870500,4551448516,-590882299,2021-07-23
7,,2_4551318931_CACEIS,1890812360,OB,UCB,Close,Close,,1890812360,1890812360,4551448516,-590882299,2021-07-23
8,,26_455658450_CACEIS,1002374597,OB,UCB,Close,Close,,1002374597,1002374597,4551448516,-590882299,2021-07-23
9,,24_455658450_CACEIS,1002374606,OB,UCB,Close,Close,,1002374606,1002374606,4551448516,-590882299,2021-07-23
10,"17_4551232906_Integrata,18_4551232906_Integrata",306_4551232906_CACEIS,"1780156365,1780156369,1780156374","['OB', 'OB', 'OB']",UMR,UMR,match,match,1780156365,1780156365,4551448516,-590882299,2021-07-23
11,7_4551122535_Integrata,"93_4551117124_CACEIS,94_4551117124_CACEIS","1631194828,1623224424,1623224429","['OB', 'OB', 'OB']",UMR,UMR,match,match,1631194828,1631194828,4551448516,-590882299,2021-07-23
12,"3_4551394628_Integrata,7_4551394628_Integrata,6_4551394628_Integrata,5_4551394628_Integrata,4_4551394628_Integrata",2_4551398589_CACEIS,"1997244524,1997244529,1997244525,1997244526,1997244527,2002008738","['OB', 'OB', 'OB', 'OB', 'OB', 'OB']",UMR,UMR,match,match,1997244524,1997244524,4551448516,-590882299,2021-07-23
13,"47_4551201062_Integrata,46_4551201062_Integrata",34_4551201062_CACEIS,"1734565912,1734565910,1734565919","['OB', 'OB', 'OB']",UMR,UMR,match,match,1734565912,1734565912,4551448516,-590882299,2021-07-23
14,"20_4551248485_Integrata,19_4551248485_Integrata",33_4551248485_CACEIS,"1800039344,1800039361,1800039341","['OB', 'OB', 'OB']",UMR,UMR,match,match,1800039344,1800039344,4551448516,-590882299,2021-07-23
15,6_4551203153_Integrata,,1737813326,OB,UCB,Close,Close,,1737813326,1737813326,4551448516,-590882299,2021-07-23
16,10_4551203153_Integrata,,1737813332,OB,UCB,Close,Close,,1737813332,1737813332,4551448516,-590882299,2021-07-23
17,3_4551203153_Integrata,,1737813331,OB,UCB,Close,Close,,1737813331,1737813331,4551448516,-590882299,2021-07-23
18,1_4551203153_Integrata,,1737813324,OB,UCB,Close,Close,,1737813324,1737813324,4551448516,-590882299,2021-07-23
19,9_4551203153_Integrata,,1737813341,OB,UCB,Close,Close,,1737813341,1737813341,4551448516,-590882299,2021-07-23
20,7_4551203153_Integrata,,1737813339,OB,UCB,Close,Close,,1737813339,1737813339,4551448516,-590882299,2021-07-23
21,,19_4551285256_CACEIS,1847792958,OB,UCB,Close,Close,,1847792958,1847792958,4551448516,-590882299,2021-07-23
22,,9_4551402499_CACEIS,2006719922,OB,UCB,Close,Close,,2006719922,2006719922,4551448516,-590882299,2021-07-23
23,,13_4551402499_CACEIS,2006719926,OB,UCB,Close,Close,,2006719926,2006719926,4551448516,-590882299,2021-07-23
24,,25_4551285256_CACEIS,1847792960,OB,UCB,Close,Close,,1847792960,1847792960,4551448516,-590882299,2021-07-23
25,,20_4551402499_CACEIS,2006719928,OB,UCB,Close,Close,,2006719928,2006719928,4551448516,-590882299,2021-07-23
26,,16_4551279353_CACEIS,1839901569,OB,UCB,Close,Close,,1839901569,1839901569,4551448516,-590882299,2021-07-23
27,,24_4551402499_CACEIS,2006719929,OB,UCB,Close,Close,,2006719929,2006719929,4551448516,-590882299,2021-07-23
28,,15_455914788_CACEIS,1356802615,OB,UCB,Close,Close,,1356802615,1356802615,4551448516,-590882299,2021-07-23
29,,14_455914788_CACEIS,1356802610,OB,UCB,Close,Close,,1356802610,1356802610,4551448516,-590882299,2021-07-23
30,,6_4551157661_CACEIS,1677770259,OB,UCB,Close,Close,,1677770259,1677770259,4551448516,-590882299,2021-07-23
31,,17_4551285256_CACEIS,1847792954,OB,UCB,Close,Close,,1847792954,1847792954,4551448516,-590882299,2021-07-23
32,,17_4551279353_CACEIS,1839901571,OB,UCB,Close,Close,,1839901571,1839901571,4551448516,-590882299,2021-07-23
33,,24_4551157661_CACEIS,1677770272,OB,UCB,Close,Close,,1677770272,1677770272,4551448516,-590882299,2021-07-23
